flugroute_id,abflug_iata,ankunft_iata,richtung,de_flughafen_iata,de_flughafen_typ,ausland_stadt,ausland_flughafen_iata,fluege_bestaetigt,fluege_gesamt,airlines_bestaetigt,airlines_gesamt,anzahl_portale,portale_liste,distanz_km,distanz_kategorie
69d400827dca6ba0935a868d,BCN,HAJ,nach DE,HAJ,Provinz,Barcelona,BCN,3,126,2,11,2,"fluegede,idealo",1368.0,Mittel (500-1500km)
69d400827dca6ba0935aaacf,MUC,CMN,ab DE,MUC,Hub,Casablanca,CMN,3,116,2,14,2,"fluegede,idealo",2318.0,Lang (>1500km)
69d400827dca6ba0935a8758,HAM,CTA,ab DE,HAM,Hub,Catania,CTA,3,113,1,16,2,"fluegede,idealo",1839.0,Lang (>1500km)
69d400827dca6ba0935a8733,FCO,HAJ,nach DE,HAJ,Provinz,Rome,FCO,3,107,2,10,2,"fluegede,idealo",1201.0,Mittel (500-1500km)
69d400827dca6ba0935a9cc2,MUC,MAH,ab DE,MUC,Hub,Menorca Island,MAH,3,94,3,14,2,"fluegede,idealo",1120.0,Mittel (500-1500km)
69d400827dca6ba0935a9ddb,ZTH,DUS,nach DE,DUS,Hub,Zakynthos Island,ZTH,3,84,3,14,2,"fluegede,idealo",1869.0,Lang (>1500km)
69d400827dca6ba0935a86bd,CGN,DUB,ab DE,CGN,Hub,Dublin,DUB,3,84,1,5,2,"fluegede,idealo",957.0,Mittel (500-1500km)
69d400827dca6ba0935a9ca3,MAH,MUC,nach DE,MUC,Hub,Menorca Island,MAH,3,83,3,15,2,"fluegede,idealo",1120.0,Mittel (500-1500km)
69d400827dca6ba0935ae7d3,KWI,FRA,nach DE,FRA,Hub,Kuwait City,KWI,3,81,1,13,2,"fluegede,idealo",4023.0,Lang (>1500km)
69d400827dca6ba0935a9cd2,MUC,ZTH,ab DE,MUC,Hub,Zakynthos Island,ZTH,3,80,4,19,2,"fluegede,idealo",1389.0,Mittel (500-1500km)
69d400827dca6ba0935a86ba,CGN,CTA,ab DE,CGN,Hub,Catania,CTA,3,77,1,8,2,"fluegede,idealo",1616.0,Lang (>1500km)
69d400827dca6ba0935a8775,HAM,VRN,ab DE,HAM,Hub,Verona,VRN,3,63,1,9,2,"fluegede,idealo",918.0,Mittel (500-1500km)
69d400827dca6ba0935a8816,STR,ZAG,ab DE,STR,Hub,Zagreb,ZAG,3,63,1,7,2,"fluegede,idealo",612.0,Mittel (500-1500km)
69d400827dca6ba0935a9b8f,BDS,MUC,nach DE,MUC,Hub,Brindisi,BDS,3,61,2,6,2,"fluegede,idealo",985.0,Mittel (500-1500km)
69d400827dca6ba0935a87a8,NAP,CGN,nach DE,CGN,Hub,Napoli,NAP,3,60,1,8,2,"fluegede,idealo",1239.0,Mittel (500-1500km)
69d400827dca6ba0935a9ca9,MUC,ACE,ab DE,MUC,Hub,Lanzarote Island,ACE,3,56,2,15,2,"fluegede,idealo",3058.0,Lang (>1500km)
69d400827dca6ba0935a9b64,ACE,MUC,nach DE,MUC,Hub,Lanzarote Island,ACE,3,51,2,10,2,"fluegede,idealo",3058.0,Lang (>1500km)
69d400827dca6ba0935a87c6,PRN,HAM,nach DE,HAM,Hub,Lipjan,PRN,3,51,2,8,2,"fluegede,idealo",1474.0,Mittel (500-1500km)
69d400827dca6ba0935a86de,CGN,SJJ,ab DE,CGN,Hub,Sarajevo,SJJ,3,49,1,6,2,"fluegede,idealo",1148.0,Mittel (500-1500km)
69d400827dca6ba0935a9baf,CGN,TFS,ab DE,CGN,Hub,Tenerife Island,TFS,3,48,2,12,2,"fluegede,idealo",3224.0,Lang (>1500km)
69d400827dca6ba0935a9d5c,TFS,HAM,nach DE,HAM,Hub,Tenerife Island,TFS,3,47,1,10,2,"fluegede,idealo",3574.0,Lang (>1500km)
69d400827dca6ba0935a8818,SUF,DUS,nach DE,DUS,Hub,Lamezia Terme,SUF,3,45,2,8,2,"fluegede,idealo",1562.0,Lang (>1500km)
69d400827dca6ba0935a9d58,TFS,CGN,nach DE,CGN,Hub,Tenerife Island,TFS,3,37,2,10,2,"fluegede,idealo",3224.0,Lang (>1500km)
69d400827dca6ba0935a87c5,PRN,HAJ,nach DE,HAJ,Provinz,Lipjan,PRN,3,34,2,7,2,"fluegede,idealo",1388.0,Mittel (500-1500km)
69d400827dca6ba0935a9c8e,LEJ,TFS,ab DE,LEJ,Provinz,Tenerife Island,TFS,3,34,2,7,2,"fluegede,idealo",3538.0,Lang (>1500km)
69d400827dca6ba0935a9c89,LEJ,FUE,ab DE,LEJ,Provinz,Fuerteventura Island,FUE,3,32,2,7,2,"fluegede,idealo",3352.0,Lang (>1500km)
69d400827dca6ba0935a86d7,CGN,PSA,ab DE,CGN,Hub,Pisa,PSA,3,30,2,4,2,"fluegede,idealo",835.0,Mittel (500-1500km)
69d400827dca6ba0935a9bac,CGN,MAH,ab DE,CGN,Hub,Menorca Island,MAH,3,30,1,4,2,"fluegede,idealo",1244.0,Mittel (500-1500km)
69d400827dca6ba0935a9cbf,MUC,KVA,ab DE,MUC,Hub,Kavala,KVA,3,27,1,6,2,"fluegede,idealo",1307.0,Mittel (500-1500km)
69d400827dca6ba0935a879f,MAN,CGN,nach DE,CGN,Hub,Manchester,MAN,3,26,2,4,2,"fluegede,idealo",699.0,Mittel (500-1500km)
69d400827dca6ba0935a9be3,DUS,KVA,ab DE,DUS,Hub,Kavala,KVA,3,24,2,5,2,"fluegede,idealo",1788.0,Lang (>1500km)
69d400827dca6ba0935ad3bd,SKG,FKB,nach DE,FKB,Provinz,Thessaloniki,SKG,3,24,1,2,2,"fluegede,idealo",1489.0,Mittel (500-1500km)
69d400827dca6ba0935a8706,DUB,CGN,nach DE,CGN,Hub,Dublin,DUB,3,23,1,4,2,"fluegede,idealo",957.0,Mittel (500-1500km)
69d400827dca6ba0935accd4,ALC,NUE,nach DE,NUE,Provinz,Alicante,ALC,3,23,1,4,2,"fluegede,idealo",1553.0,Lang (>1500km)
69d400827dca6ba0935a8690,BDS,STR,nach DE,STR,Hub,Brindisi,BDS,3,20,1,4,2,"fluegede,idealo",1127.0,Mittel (500-1500km)
69d400827dca6ba0935a9ca1,MAH,CGN,nach DE,CGN,Hub,Menorca Island,MAH,3,18,1,4,2,"fluegede,idealo",1244.0,Mittel (500-1500km)
69d400827dca6ba0935a9bf3,DUS,SMI,ab DE,DUS,Hub,Samos Island,SMI,3,16,3,7,2,"fluegede,idealo",2186.0,Lang (>1500km)
69d400827dca6ba0935acfef,FEZ,HHN,nach DE,HHN,Provinz,Fes,FEZ,3,14,2,8,2,"fluegede,idealo",2043.0,Lang (>1500km)
69d400827dca6ba0935a9d5d,TFS,LEJ,nach DE,LEJ,Provinz,Tenerife Island,TFS,3,14,1,4,2,"fluegede,idealo",3538.0,Lang (>1500km)
69d400827dca6ba0935a87ed,STR,BDS,ab DE,STR,Hub,Brindisi,BDS,3,14,1,3,3,"check24,fluegede,idealo",1127.0,Mittel (500-1500km)
69d400827dca6ba0935ae931,FRA,BIA,ab DE,FRA,Hub,Bastia/Poretta,BIA,3,13,1,5,2,"fluegede,idealo",834.0,Mittel (500-1500km)
69d400827dca6ba0935ae8db,BIA,FRA,nach DE,FRA,Hub,Bastia/Poretta,BIA,3,13,1,4,2,"fluegede,idealo",834.0,Mittel (500-1500km)
69d400827dca6ba0935ad088,HHN,FAO,ab DE,HHN,Provinz,Faro,FAO,3,13,1,2,2,"fluegede,idealo",1884.0,Lang (>1500km)
69d400827dca6ba0935b2896,CGN,DLM,ab DE,CGN,Hub,Dalaman,DLM,3,12,1,2,2,"fluegede,idealo",2328.0,Lang (>1500km)
69d400827dca6ba0935a9c97,LPA,NUE,nach DE,NUE,Provinz,Gran Canaria Island,LPA,3,11,3,5,2,"fluegede,idealo",3286.0,Lang (>1500km)
69d400827dca6ba0935ad228,NRN,BGY,ab DE,NRN,Provinz,Bergamo,BGY,3,11,1,2,2,"fluegede,idealo",709.0,Mittel (500-1500km)
69d400827dca6ba0935a836d,NAP,FMM,nach DE,FMM,Provinz,Napoli,NAP,3,11,1,2,2,"fluegede,idealo",852.0,Mittel (500-1500km)
69d400827dca6ba0935a83da,NDR,CGN,nach DE,CGN,Hub,Nador,NDR,3,10,2,5,2,"fluegede,idealo",1946.0,Lang (>1500km)
69d400827dca6ba0935acd39,BGY,NRN,nach DE,NRN,Provinz,Bergamo,BGY,3,10,1,2,2,"fluegede,idealo",709.0,Mittel (500-1500km)
69d400827dca6ba0935a86d1,CGN,NAP,ab DE,CGN,Hub,Napoli,NAP,3,10,1,1,2,"fluegede,idealo",1239.0,Mittel (500-1500km)
69d400827dca6ba0935a86f0,CTA,CGN,nach DE,CGN,Hub,Catania,CTA,3,10,1,1,2,"fluegede,idealo",1616.0,Lang (>1500km)
69d400827dca6ba0935b391d,FRA,BRI,ab DE,FRA,Hub,Bari,BRI,3,9,2,3,2,"fluegede,idealo",1176.0,Mittel (500-1500km)
69d400827dca6ba0935b2351,BRI,FRA,nach DE,FRA,Hub,Bari,BRI,3,9,2,3,2,"fluegede,idealo",1176.0,Mittel (500-1500km)
69d400827dca6ba0935b30d7,DLM,CGN,nach DE,CGN,Hub,Dalaman,DLM,3,9,1,2,2,"fluegede,idealo",2328.0,Lang (>1500km)
69d400827dca6ba0935acff8,FKB,BRI,ab DE,FKB,Provinz,Bari,BRI,3,8,1,4,2,"fluegede,idealo",1089.0,Mittel (500-1500km)
69d400827dca6ba0935ad3fb,STN,FMM,nach DE,FMM,Provinz,London,STN,3,8,1,2,2,"fluegede,idealo",836.0,Mittel (500-1500km)
69d400827dca6ba0935a8365,FDH,HAM,Inland,FDH,Provinz,,,3,7,2,4,2,"fluegede,idealo",663.0,Mittel (500-1500km)
69d400827dca6ba0935b2bef,COV,CGN,nach DE,CGN,Hub,Tarsus,COV,3,7,2,2,2,"fluegede,idealo",2699.0,Lang (>1500km)
69d400827dca6ba0935ae988,GWT,FRA,Inland,GWT,Provinz,,,3,7,1,3,2,"fluegede,idealo",544.0,Mittel (500-1500km)
69d400827dca6ba0935ad090,HHN,NDR,ab DE,HHN,Provinz,Nador,NDR,3,7,1,3,2,"fluegede,idealo",1861.0,Lang (>1500km)
69d400827dca6ba0935ad330,PSR,HHN,nach DE,HHN,Provinz,Pescara,PSR,3,7,1,2,2,"fluegede,idealo",990.0,Mittel (500-1500km)
69d400827dca6ba0935b2894,CGN,BJV,ab DE,CGN,Hub,Bodrum,BJV,3,7,1,2,2,"fluegede,idealo",2218.0,Lang (>1500km)
69d400827dca6ba0935b8056,VAR,CGN,nach DE,CGN,Hub,Varna,VAR,3,7,1,1,2,"fluegede,idealo",1774.0,Lang (>1500km)
69d400827dca6ba0935b3ee7,HER,BRE,nach DE,BRE,Provinz,Heraklion,HER,3,6,3,4,2,"fluegede,idealo",2351.0,Lang (>1500km)
69d400827dca6ba0935a835e,DUS,FDH,Inland,DUS,Hub,,,3,6,2,4,2,"fluegede,idealo",448.0,Kurz (0-500km)
69d400827dca6ba0935a8363,FDH,DUS,Inland,FDH,Provinz,,,3,6,2,4,2,"fluegede,idealo",448.0,Kurz (0-500km)
69d400827dca6ba0935abd91,LEJ,LPA,ab DE,LEJ,Provinz,Gran Canaria Island,LPA,3,6,2,4,2,"fluegede,idealo",3483.0,Lang (>1500km)
69d400827dca6ba0935b805a,VAR,MUC,nach DE,MUC,Hub,Varna,VAR,3,6,2,3,2,"fluegede,idealo",1364.0,Mittel (500-1500km)
69d400827dca6ba0935b5a61,MUC,VAR,ab DE,MUC,Hub,Varna,VAR,3,6,2,3,2,"fluegede,idealo",1364.0,Mittel (500-1500km)
69d400827dca6ba0935b4a6a,KIX,MUC,nach DE,MUC,Hub,Osaka,KIX,3,6,2,2,2,"fluegede,idealo",9239.0,Lang (>1500km)
69d400827dca6ba0935b32fa,DUS,COV,ab DE,DUS,Hub,Tarsus,COV,3,6,2,2,2,"fluegede,idealo",2742.0,Lang (>1500km)
69d400827dca6ba0935abd94,LPA,LEJ,nach DE,LEJ,Provinz,Gran Canaria Island,LPA,3,6,1,3,2,"fluegede,idealo",3483.0,Lang (>1500km)
69d400827dca6ba0935accac,AHO,FMM,nach DE,FMM,Provinz,Alghero,AHO,3,6,1,2,2,"fluegede,idealo",833.0,Mittel (500-1500km)
69d400827dca6ba0935b5eb6,NRN,TIA,ab DE,NRN,Provinz,Tirana,TIA,3,6,1,2,2,"fluegede,idealo",1532.0,Lang (>1500km)
69d400827dca6ba0935b6340,PAD,HER,ab DE,PAD,Provinz,Heraklion,HER,3,6,1,1,2,"fluegede,idealo",2238.0,Lang (>1500km)
69d400827dca6ba0935b288b,CGN,VAR,ab DE,CGN,Hub,Varna,VAR,3,6,1,1,2,"fluegede,idealo",1774.0,Lang (>1500km)
69d400827dca6ba0935b391a,FRA,UBN,ab DE,FRA,Hub,Ulaanbaatar,UBN,3,6,1,1,2,"fluegede,idealo",6642.0,Lang (>1500km)
69d400827dca6ba0935b5a7c,MUC,MIR,ab DE,MUC,Hub,Monastir,MIR,3,5,3,4,2,"fluegede,idealo",1403.0,Mittel (500-1500km)
69d400827dca6ba0935a87c9,PSA,CGN,nach DE,CGN,Hub,Pisa,PSA,3,5,2,3,2,"fluegede,idealo",835.0,Mittel (500-1500km)
69d400827dca6ba0935a9cb0,MUC,BDS,ab DE,MUC,Hub,Brindisi,BDS,3,5,2,3,2,"fluegede,idealo",985.0,Mittel (500-1500km)
69d400827dca6ba0935b32fe,DUS,GZT,ab DE,DUS,Hub,Gaziantep,GZT,3,5,2,2,2,"fluegede,idealo",2892.0,Lang (>1500km)
69d400827dca6ba0935b2895,CGN,COV,ab DE,CGN,Hub,Tarsus,COV,3,5,2,2,2,"fluegede,idealo",2699.0,Lang (>1500km)
69d400827dca6ba0935acff9,FKB,CAG,ab DE,FKB,Provinz,Cagliari,CAG,3,5,1,3,2,"fluegede,idealo",1062.0,Mittel (500-1500km)
69d400827dca6ba0935b6804,PRN,FMO,nach DE,FMO,Provinz,Lipjan,PRN,3,5,1,2,2,"fluegede,idealo",1459.0,Mittel (500-1500km)
69d400827dca6ba0935a8850,ZAG,STR,nach DE,STR,Hub,Zagreb,ZAG,3,5,1,2,2,"fluegede,idealo",612.0,Mittel (500-1500km)
69d400827dca6ba0935a8369,FMM,NAP,ab DE,FMM,Provinz,Napoli,NAP,3,5,1,2,2,"fluegede,idealo",852.0,Mittel (500-1500km)
69d400827dca6ba0935b3eec,HER,PAD,nach DE,PAD,Provinz,Heraklion,HER,3,5,1,1,2,"fluegede,idealo",2238.0,Lang (>1500km)
69d400827dca6ba0935ad081,HHN,BRI,ab DE,HHN,Provinz,Bari,BRI,3,5,1,1,2,"fluegede,idealo",1225.0,Mittel (500-1500km)
69d400827dca6ba0935ae994,HKG,MUC,nach DE,MUC,Hub,Hong Kong,HKG,3,5,1,1,2,"fluegede,idealo",9019.0,Lang (>1500km)
69d400827dca6ba0935b3930,FRA,COV,ab DE,FRA,Hub,Tarsus,COV,3,5,1,1,2,"fluegede,idealo",2570.0,Lang (>1500km)
69d400827dca6ba0935b3313,DUS,SZF,ab DE,DUS,Hub,Samsun,SZF,3,5,1,1,2,"fluegede,idealo",2524.0,Lang (>1500km)
69d400827dca6ba0935b72c0,SKP,STR,nach DE,STR,Hub,Skopje,SKP,3,5,1,1,2,"fluegede,idealo",1222.0,Mittel (500-1500km)
69d400827dca6ba0935b7562,STR,SKP,ab DE,STR,Hub,Skopje,SKP,3,5,1,1,2,"fluegede,idealo",1222.0,Mittel (500-1500km)
69d400827dca6ba0935b583c,MLA,FMM,nach DE,FMM,Provinz,Luqa,MLA,3,5,1,1,2,"fluegede,idealo",1393.0,Mittel (500-1500km)
69d400827dca6ba0935b5cfd,NDR,NRN,nach DE,NRN,Provinz,Nador,NDR,3,5,1,1,2,"fluegede,idealo",1987.0,Lang (>1500km)
69d400827dca6ba0935b1dab,BER,LPA,ab DE,BER,Hub,Gran Canaria Island,LPA,3,4,5,5,2,"fluegede,idealo",3615.0,Lang (>1500km)
69d400827dca6ba0935b5247,LPA,BER,nach DE,BER,Hub,Gran Canaria Island,LPA,3,4,5,5,2,"fluegede,idealo",3615.0,Lang (>1500km)
69d400827dca6ba0935b3897,FNC,BER,nach DE,BER,Hub,Funchal,FNC,3,4,4,4,2,"fluegede,idealo",3264.0,Lang (>1500km)
69d400827dca6ba0935b2321,BRE,HER,ab DE,BRE,Provinz,Heraklion,HER,3,4,4,4,2,"fluegede,idealo",2351.0,Lang (>1500km)
69d400827dca6ba0935b8974,YYC,MUC,nach DE,MUC,Hub,Calgary,YYC,3,4,3,3,2,"fluegede,idealo",7814.0,Lang (>1500km)
69d400827dca6ba0935b4874,JSI,MUC,nach DE,MUC,Hub,Skiathos,JSI,3,4,3,3,2,"fluegede,idealo",1385.0,Mittel (500-1500km)
69d400827dca6ba0935b59c6,MSP,FRA,nach DE,FRA,Hub,Minneapolis,MSP,3,4,3,3,2,"fluegede,idealo",7048.0,Lang (>1500km)
69d400827dca6ba0935b5a82,MUC,YYC,ab DE,MUC,Hub,Calgary,YYC,3,4,3,3,2,"fluegede,idealo",7814.0,Lang (>1500km)
69d400827dca6ba0935b5a7a,MUC,JSI,ab DE,MUC,Hub,Skiathos,JSI,3,4,3,3,2,"fluegede,idealo",1385.0,Mittel (500-1500km)
69d400827dca6ba0935b5c5d,NBJ,FRA,nach DE,FRA,Hub,Luanda,NBJ,3,4,3,3,2,"fluegede,idealo",6586.0,Lang (>1500km)
69d400827dca6ba0935b6ca2,RMO,HAM,nach DE,HAM,Hub,Chișinău,RMO,3,4,3,3,2,"fluegede,idealo",1532.0,Lang (>1500km)
69d400827dca6ba0935b391f,FRA,MSP,ab DE,FRA,Hub,Minneapolis,MSP,3,4,3,3,2,"fluegede,idealo",7048.0,Lang (>1500km)
69d400827dca6ba0935b7e59,TUN,BER,nach DE,BER,Hub,Tunis,TUN,3,4,2,2,2,"fluegede,idealo",1744.0,Lang (>1500km)
69d400827dca6ba0935b1214,FRA,MCT,ab DE,FRA,Hub,Muscat,MCT,3,4,2,2,2,"fluegede,idealo",5181.0,Lang (>1500km)
69d400827dca6ba0935b18f4,ANC,FRA,nach DE,FRA,Hub,Anchorage,ANC,3,4,2,2,2,"fluegede,idealo",7503.0,Lang (>1500km)
69d400827dca6ba0935b1e17,BER,DBV,ab DE,BER,Hub,Dubrovnik,DBV,3,4,2,2,2,"fluegede,idealo",1147.0,Mittel (500-1500km)
69d400827dca6ba0935b2f06,DBV,BER,nach DE,BER,Hub,Dubrovnik,DBV,3,4,2,2,2,"fluegede,idealo",1147.0,Mittel (500-1500km)
69d400827dca6ba0935b7795,SZF,DUS,nach DE,DUS,Hub,Samsun,SZF,3,4,2,2,2,"fluegede,idealo",2524.0,Lang (>1500km)
69d400827dca6ba0935a9c7f,KVA,DUS,nach DE,DUS,Hub,Kavala,KVA,3,4,2,2,2,"fluegede,idealo",1788.0,Lang (>1500km)
69d400827dca6ba0935b19cf,ASR,STR,nach DE,STR,Hub,Kayseri,ASR,3,4,2,2,2,"fluegede,idealo",2365.0,Lang (>1500km)
69d400827dca6ba0935b6c2a,RJK,MUC,nach DE,MUC,Hub,Rijeka,RJK,3,4,2,2,2,"fluegede,idealo",408.0,Kurz (0-500km)
69d400827dca6ba0935b34d0,EFL,FRA,nach DE,FRA,Hub,Kefallinia Island,EFL,3,4,2,2,2,"fluegede,idealo",1628.0,Lang (>1500km)
69d400827dca6ba0935a836b,HAM,FDH,Inland,HAM,Hub,,,3,4,2,2,2,"fluegede,idealo",663.0,Mittel (500-1500km)
69d400827dca6ba0935a8741,HAJ,FCO,ab DE,HAJ,Provinz,Rome,FCO,3,4,2,2,2,"fluegede,idealo",1201.0,Mittel (500-1500km)
69d400827dca6ba0935b1221,MCT,FRA,nach DE,FRA,Hub,Muscat,MCT,3,4,2,2,2,"fluegede,idealo",5181.0,Lang (>1500km)
69d400827dca6ba0935b1e0c,BER,TUN,ab DE,BER,Hub,Tunis,TUN,3,4,2,2,2,"fluegede,idealo",1744.0,Lang (>1500km)
69d400827dca6ba0935b63c5,PDX,FRA,nach DE,FRA,Hub,Portland,PDX,3,4,2,2,2,"fluegede,idealo",8387.0,Lang (>1500km)
69d400827dca6ba0935b8352,WDH,MUC,nach DE,MUC,Hub,Windhoek,WDH,3,4,2,2,2,"fluegede,idealo",7897.0,Lang (>1500km)
69d400827dca6ba0935b5a6a,MUC,RJK,ab DE,MUC,Hub,Rijeka,RJK,3,4,2,2,2,"fluegede,idealo",408.0,Kurz (0-500km)
69d400827dca6ba0935b5a5f,MUC,PFO,ab DE,MUC,Hub,Paphos,PFO,3,4,1,2,2,"fluegede,idealo",2282.0,Lang (>1500km)
69d400827dca6ba0935b6488,PFO,MUC,nach DE,MUC,Hub,Paphos,PFO,3,4,1,2,2,"fluegede,idealo",2282.0,Lang (>1500km)
69d400827dca6ba0935b7563,STR,SOF,ab DE,STR,Hub,Sofia,SOF,3,4,1,2,2,"fluegede,idealo",1285.0,Mittel (500-1500km)
69d400827dca6ba0935a9c2a,FUE,LEJ,nach DE,LEJ,Provinz,Fuerteventura Island,FUE,3,4,1,2,2,"fluegede,idealo",3352.0,Lang (>1500km)
69d400827dca6ba0935a87d8,SJJ,CGN,nach DE,CGN,Hub,Sarajevo,SJJ,3,4,1,2,2,"fluegede,idealo",1148.0,Mittel (500-1500km)
69d400827dca6ba0935b73b8,SOF,STR,nach DE,STR,Hub,Sofia,SOF,3,4,1,2,2,"fluegede,idealo",1285.0,Mittel (500-1500km)
69d400827dca6ba0935b3885,FMO,PRN,ab DE,FMO,Provinz,Lipjan,PRN,3,4,1,2,2,"fluegede,idealo",1459.0,Mittel (500-1500km)
69d400827dca6ba0935a878d,KRK,STR,nach DE,STR,Hub,Kraków,KRK,3,4,1,1,3,"check24,fluegede,idealo",779.0,Mittel (500-1500km)
69d400827dca6ba0935b81db,VNO,NUE,nach DE,NUE,Provinz,Vilnius,VNO,3,4,1,1,2,"fluegede,idealo",1124.0,Mittel (500-1500km)
69d400827dca6ba0935b5f50,NUE,OTP,ab DE,NUE,Provinz,Bucharest,OTP,3,4,1,1,2,"fluegede,idealo",1261.0,Mittel (500-1500km)
69d400827dca6ba0935b1dec,BER,TZL,ab DE,BER,Hub,Tuzla,TZL,3,4,1,1,2,"fluegede,idealo",959.0,Mittel (500-1500km)
69d400827dca6ba0935b3906,FRA,CPT,ab DE,FRA,Hub,Cape Town,CPT,3,4,1,1,2,"fluegede,idealo",9392.0,Lang (>1500km)
69d400827dca6ba0935b37d2,FKB,AGA,ab DE,FKB,Provinz,Agadir,AGA,3,4,1,1,2,"fluegede,idealo",2529.0,Lang (>1500km)
69d400827dca6ba0935a9d48,STR,VCE,ab DE,STR,Hub,Venezia,VCE,3,4,1,1,2,"fluegede,idealo",426.0,Kurz (0-500km)
69d400827dca6ba0935abd6c,FUE,STR,nach DE,STR,Hub,Fuerteventura Island,FUE,3,4,1,1,2,"fluegede,idealo",2991.0,Lang (>1500km)
69d400827dca6ba0935b3dac,HAM,SOF,ab DE,HAM,Hub,Sofia,SOF,3,4,1,1,2,"fluegede,idealo",1566.0,Lang (>1500km)
69d400827dca6ba0935b782b,SZY,DTM,nach DE,DTM,Provinz,Szymany,SZY,3,4,1,1,2,"fluegede,idealo",927.0,Mittel (500-1500km)
69d400827dca6ba0935b5eaf,NRN,ZAG,ab DE,NRN,Provinz,Zagreb,ZAG,3,4,1,1,2,"fluegede,idealo",976.0,Mittel (500-1500km)
69d400827dca6ba0935b5f61,NUE,CAG,ab DE,NUE,Provinz,Cagliari,CAG,3,4,1,1,2,"fluegede,idealo",1150.0,Mittel (500-1500km)
69d400827dca6ba0935b5f4a,NUE,SBZ,ab DE,NUE,Provinz,Sibiu,SBZ,3,4,1,1,2,"fluegede,idealo",1058.0,Mittel (500-1500km)
69d400827dca6ba0935b34b5,EDO,DUS,nach DE,DUS,Hub,Edremit,EDO,3,4,1,1,2,"fluegede,idealo",2037.0,Lang (>1500km)
69d400827dca6ba0935b124d,HAJ,TFS,ab DE,HAJ,Provinz,Tenerife Island,TFS,3,4,1,1,2,"fluegede,idealo",3473.0,Lang (>1500km)
69d400827dca6ba0935b75de,SUF,FKB,nach DE,FKB,Provinz,Lamezia Terme,SUF,3,4,1,1,2,"fluegede,idealo",1277.0,Mittel (500-1500km)
69d400827dca6ba0935b326e,DTM,RMO,ab DE,DTM,Provinz,Chișinău,RMO,3,4,1,1,2,"fluegede,idealo",1623.0,Lang (>1500km)
69d400827dca6ba0935b0d41,ZRH,BRE,nach DE,BRE,Provinz,Zurich,ZRH,3,4,1,1,2,"fluegede,idealo",621.0,Mittel (500-1500km)
69d400827dca6ba0935b2237,BOJ,STR,nach DE,STR,Hub,Burgas,BOJ,3,4,1,1,2,"fluegede,idealo",1572.0,Lang (>1500km)
69d400827dca6ba0935b2d34,CTA,FMM,nach DE,FMM,Provinz,Catania,CTA,3,4,1,1,2,"fluegede,idealo",1234.0,Mittel (500-1500km)
69d400827dca6ba0935b755d,STR,BOJ,ab DE,STR,Hub,Burgas,BOJ,3,4,1,1,2,"fluegede,idealo",1572.0,Lang (>1500km)
69d400827dca6ba0935b28af,CGN,RMI,ab DE,CGN,Hub,Rimini,RMI,3,4,1,1,2,"fluegede,idealo",865.0,Mittel (500-1500km)
69d400827dca6ba0935ae9f2,MUC,MEX,ab DE,MUC,Hub,Mexico City,MEX,3,4,1,1,2,"fluegede,idealo",9845.0,Lang (>1500km)
69d400827dca6ba0935a9d9b,VCE,STR,nach DE,STR,Hub,Venezia,VCE,3,4,1,1,2,"fluegede,idealo",426.0,Kurz (0-500km)
69d400827dca6ba0935b1e12,BER,BIO,ab DE,BER,Hub,Bilbao,BIO,3,4,1,1,2,"fluegede,idealo",1580.0,Lang (>1500km)
69d400827dca6ba0935b385e,FMM,RMO,ab DE,FMM,Provinz,Chișinău,RMO,3,4,1,1,2,"fluegede,idealo",1407.0,Mittel (500-1500km)
69d400827dca6ba0935b6f00,SBZ,NUE,nach DE,NUE,Provinz,Sibiu,SBZ,3,4,1,1,2,"fluegede,idealo",1058.0,Mittel (500-1500km)
69d400827dca6ba0935a8801,STR,KRK,ab DE,STR,Hub,Kraków,KRK,3,4,1,1,2,"fluegede,idealo",779.0,Mittel (500-1500km)
69d400827dca6ba0935a9c06,FDH,PMI,ab DE,FDH,Provinz,Palma De Mallorca,PMI,3,4,1,1,2,"fluegede,idealo",1054.0,Mittel (500-1500km)
69d400827dca6ba0935b5f4c,NUE,BRI,ab DE,NUE,Provinz,Bari,BRI,3,4,1,1,2,"fluegede,idealo",1030.0,Mittel (500-1500km)
69d400827dca6ba0935b2653,CAG,NUE,nach DE,NUE,Provinz,Cagliari,CAG,3,4,1,1,2,"fluegede,idealo",1150.0,Mittel (500-1500km)
69d400827dca6ba0935b7d80,TRS,BER,nach DE,BER,Hub,Trieste,TRS,3,4,1,1,2,"fluegede,idealo",727.0,Mittel (500-1500km)
69d400827dca6ba0935b37ca,FKB,SUF,ab DE,FKB,Provinz,Lamezia Terme,SUF,3,4,1,1,2,"fluegede,idealo",1277.0,Mittel (500-1500km)
69d400827dca6ba0935b2943,CHQ,STR,nach DE,STR,Hub,Souda,CHQ,3,4,1,1,2,"fluegede,idealo",1905.0,Lang (>1500km)
69d400827dca6ba0935a878a,KLU,CGN,nach DE,CGN,Hub,Klagenfurt am Worthersee,KLU,3,4,1,1,2,"fluegede,idealo",706.0,Mittel (500-1500km)
69d400827dca6ba0935b0d1b,BRE,ZRH,ab DE,BRE,Provinz,Zurich,ZRH,3,4,1,1,2,"fluegede,idealo",621.0,Mittel (500-1500km)
